user_id_index,recommendations
930,"[Row(recipe_id_index=9962, rating=6.556943893432617), Row(recipe_id_index=9783, rating=4.613327980041504), Row(recipe_id_index=3221, rating=4.236565589904785), Row(recipe_id_index=2952, rating=4.085022926330566), Row(recipe_id_index=1641, rating=3.8979973793029785), Row(recipe_id_index=7600, rating=3.6450304985046387), Row(recipe_id_index=8261, rating=3.642850637435913), Row(recipe_id_index=6833, rating=3.642850637435913), Row(recipe_id_index=4173, rating=3.6104135513305664), Row(recipe_id_index=6318, rating=3.4920287132263184)]"
241,"[Row(recipe_id_index=9168, rating=6.347614288330078), Row(recipe_id_index=5930, rating=6.012598037719727), Row(recipe_id_index=5164, rating=5.760912895202637), Row(recipe_id_index=3752, rating=5.6392822265625), Row(recipe_id_index=5102, rating=5.588873386383057), Row(recipe_id_index=1960, rating=5.526636123657227), Row(recipe_id_index=7575, rating=5.525264739990234), Row(recipe_id_index=4602, rating=5.522641181945801), Row(recipe_id_index=2766, rating=5.475342750549316), Row(recipe_id_index=4950, rating=5.464570999145508)]"
495,"[Row(recipe_id_index=9168, rating=5.604301452636719), Row(recipe_id_index=4722, rating=5.3647990226745605), Row(recipe_id_index=4824, rating=5.183502674102783), Row(recipe_id_index=5930, rating=5.144883155822754), Row(recipe_id_index=5511, rating=4.968224048614502), Row(recipe_id_index=973, rating=4.928428649902344), Row(recipe_id_index=6332, rating=4.9230170249938965), Row(recipe_id_index=2779, rating=4.909946441650391), Row(recipe_id_index=5025, rating=4.909101486206055), Row(recipe_id_index=7221, rating=4.905900001525879)]"
717,"[Row(recipe_id_index=6332, rating=5.996263027191162), Row(recipe_id_index=10122, rating=5.970440864562988), Row(recipe_id_index=2900, rating=5.353902816772461), Row(recipe_id_index=1746, rating=5.1772541999816895), Row(recipe_id_index=3121, rating=5.133596897125244), Row(recipe_id_index=9168, rating=5.120007514953613), Row(recipe_id_index=1767, rating=5.1075663566589355), Row(recipe_id_index=2308, rating=5.083227157592773), Row(recipe_id_index=5367, rating=5.076859474182129), Row(recipe_id_index=4602, rating=5.064892292022705)]"
757,"[Row(recipe_id_index=9168, rating=7.277679443359375), Row(recipe_id_index=2248, rating=6.804606914520264), Row(recipe_id_index=2063, rating=6.804606914520264), Row(recipe_id_index=5930, rating=6.662878036499023), Row(recipe_id_index=10122, rating=6.342184543609619), Row(recipe_id_index=3752, rating=6.2736496925354), Row(recipe_id_index=7575, rating=6.011226654052734), Row(recipe_id_index=3042, rating=5.993353843688965), Row(recipe_id_index=5102, rating=5.907126426696777), Row(recipe_id_index=3074, rating=5.8347015380859375)]"
8,"[Row(recipe_id_index=9168, rating=6.365692615509033), Row(recipe_id_index=10122, rating=6.339137077331543), Row(recipe_id_index=7575, rating=6.026660442352295), Row(recipe_id_index=5930, rating=6.018315315246582), Row(recipe_id_index=3042, rating=5.963347434997559), Row(recipe_id_index=4950, rating=5.829739570617676), Row(recipe_id_index=5164, rating=5.705738067626953), Row(recipe_id_index=1946, rating=5.700197219848633), Row(recipe_id_index=1575, rating=5.6724443435668945), Row(recipe_id_index=3752, rating=5.6481733322143555)]"
449,"[Row(recipe_id_index=9168, rating=4.986515998840332), Row(recipe_id_index=4950, rating=4.918763637542725), Row(recipe_id_index=8619, rating=4.883479118347168), Row(recipe_id_index=5700, rating=4.883479118347168), Row(recipe_id_index=5902, rating=4.883479118347168), Row(recipe_id_index=1653, rating=4.8741774559021), Row(recipe_id_index=1564, rating=4.8741774559021), Row(recipe_id_index=2317, rating=4.7309722900390625), Row(recipe_id_index=2063, rating=4.693215370178223), Row(recipe_id_index=2248, rating=4.693215370178223)]"
161,"[Row(recipe_id_index=5930, rating=6.607914924621582), Row(recipe_id_index=9168, rating=6.491957664489746), Row(recipe_id_index=3752, rating=6.197939395904541), Row(recipe_id_index=7575, rating=5.990320205688477), Row(recipe_id_index=5164, rating=5.973638534545898), Row(recipe_id_index=1168, rating=5.883274555206299), Row(recipe_id_index=2106, rating=5.709970951080322), Row(recipe_id_index=5367, rating=5.707097053527832), Row(recipe_id_index=1178, rating=5.691288948059082), Row(recipe_id_index=7948, rating=5.667438983917236)]"
555,"[Row(recipe_id_index=4950, rating=4.858275413513184), Row(recipe_id_index=4713, rating=4.829564571380615), Row(recipe_id_index=5085, rating=4.753795623779297), Row(recipe_id_index=1767, rating=4.685327053070068), Row(recipe_id_index=8461, rating=4.539681434631348), Row(recipe_id_index=10257, rating=4.539681434631348), Row(recipe_id_index=5745, rating=4.539681434631348), Row(recipe_id_index=8432, rating=4.539681434631348), Row(recipe_id_index=9039, rating=4.539681434631348), Row(recipe_id_index=2470, rating=4.390097141265869)]"
1385,"[Row(recipe_id_index=9168, rating=4.854940414428711), Row(recipe_id_index=5164, rating=4.460361480712891), Row(recipe_id_index=5930, rating=4.433395862579346), Row(recipe_id_index=5287, rating=4.409757614135742), Row(recipe_id_index=5367, rating=4.375706195831299), Row(recipe_id_index=8785, rating=4.342808246612549), Row(recipe_id_index=5758, rating=4.342808246612549), Row(recipe_id_index=2861, rating=4.323122978210449), Row(recipe_id_index=7948, rating=4.30363655090332), Row(recipe_id_index=6725, rating=4.30363655090332)]"
1066,"[Row(recipe_id_index=5930, rating=7.259385585784912), Row(recipe_id_index=3752, rating=6.840585231781006), Row(recipe_id_index=6332, rating=6.62929105758667), Row(recipe_id_index=9168, rating=6.350216388702393), Row(recipe_id_index=2248, rating=6.184120178222656), Row(recipe_id_index=2063, rating=6.184120178222656), Row(recipe_id_index=10122, rating=5.861139297485352), Row(recipe_id_index=3201, rating=5.730282783508301), Row(recipe_id_index=2766, rating=5.659252643585205), Row(recipe_id_index=1689, rating=5.469796180725098)]"
1256,"[Row(recipe_id_index=5930, rating=7.18416690826416), Row(recipe_id_index=3752, rating=6.784427642822266), Row(recipe_id_index=9168, rating=6.743252754211426), Row(recipe_id_index=6479, rating=5.713854789733887), Row(recipe_id_index=2063, rating=5.5634870529174805), Row(recipe_id_index=2248, rating=5.5634870529174805), Row(recipe_id_index=1352, rating=5.438251495361328), Row(recipe_id_index=5164, rating=5.252322196960449), Row(recipe_id_index=1312, rating=5.189733982086182), Row(recipe_id_index=1271, rating=5.153371334075928)]"
687,"[Row(recipe_id_index=9168, rating=6.697903633117676), Row(recipe_id_index=5930, rating=6.430410861968994), Row(recipe_id_index=6332, rating=6.1873393058776855), Row(recipe_id_index=3752, rating=6.042411804199219), Row(recipe_id_index=2063, rating=6.002466201782227), Row(recipe_id_index=2248, rating=6.002466201782227), Row(recipe_id_index=3042, rating=5.967292785644531), Row(recipe_id_index=4950, rating=5.958357334136963), Row(recipe_id_index=5164, rating=5.942382335662842), Row(recipe_id_index=5102, rating=5.893893718719482)]"
987,"[Row(recipe_id_index=9962, rating=10.928546905517578), Row(recipe_id_index=9783, rating=7.688953399658203), Row(recipe_id_index=3221, rating=7.060866355895996), Row(recipe_id_index=2952, rating=6.808206558227539), Row(recipe_id_index=1641, rating=6.496628284454346), Row(recipe_id_index=7600, rating=6.075140953063965), Row(recipe_id_index=8261, rating=6.071508884429932), Row(recipe_id_index=6833, rating=6.071508884429932), Row(recipe_id_index=4173, rating=6.017375469207764), Row(recipe_id_index=6318, rating=5.8203935623168945)]"
1397,"[Row(recipe_id_index=10122, rating=6.396173477172852), Row(recipe_id_index=6332, rating=6.029506683349609), Row(recipe_id_index=9168, rating=5.948184013366699), Row(recipe_id_index=5930, rating=5.707912445068359), Row(recipe_id_index=3121, rating=5.529528617858887), Row(recipe_id_index=2248, rating=5.510238170623779), Row(recipe_id_index=2063, rating=5.510238170623779), Row(recipe_id_index=3752, rating=5.367315292358398), Row(recipe_id_index=7575, rating=5.2651686668396), Row(recipe_id_index=3074, rating=5.168148040771484)]"
1279,"[Row(recipe_id_index=5930, rating=6.85439395904541), Row(recipe_id_index=9168, rating=6.6933274269104), Row(recipe_id_index=3752, rating=6.420223712921143), Row(recipe_id_index=2063, rating=6.07816219329834), Row(recipe_id_index=2248, rating=6.07816219329834), Row(recipe_id_index=5164, rating=5.951318264007568), Row(recipe_id_index=10122, rating=5.904773712158203), Row(recipe_id_index=6332, rating=5.855886459350586), Row(recipe_id_index=2679, rating=5.836871147155762), Row(recipe_id_index=4814, rating=5.8340678215026855)]"
1060,"[Row(recipe_id_index=7938, rating=4.856395721435547), Row(recipe_id_index=6332, rating=4.772711277008057), Row(recipe_id_index=2248, rating=4.5194878578186035), Row(recipe_id_index=2063, rating=4.5194878578186035), Row(recipe_id_index=3042, rating=4.448884963989258), Row(recipe_id_index=4950, rating=4.427789211273193), Row(recipe_id_index=9168, rating=4.306563854217529), Row(recipe_id_index=2185, rating=4.282500267028809), Row(recipe_id_index=5102, rating=4.235568523406982), Row(recipe_id_index=5168, rating=4.225849151611328)]"
981,"[Row(recipe_id_index=6085, rating=5.205887794494629), Row(recipe_id_index=5300, rating=5.0388383865356445), Row(recipe_id_index=3621, rating=5.029258728027344), Row(recipe_id_index=6344, rating=4.984182357788086), Row(recipe_id_index=2442, rating=4.972902297973633), Row(recipe_id_index=1925, rating=4.972708225250244), Row(recipe_id_index=1997, rating=4.972708225250244), Row(recipe_id_index=556, rating=4.967642784118652), Row(recipe_id_index=562, rating=4.967642784118652), Row(recipe_id_index=601, rating=4.9661359786987305)]"
922,"[Row(recipe_id_index=6085, rating=5.457906246185303), Row(recipe_id_index=3621, rating=5.069639682769775), Row(recipe_id_index=5300, rating=5.008742332458496), Row(recipe_id_index=5524, rating=4.987987041473389), Row(recipe_id_index=4193, rating=4.987987041473389), Row(recipe_id_index=4551, rating=4.987987041473389), Row(recipe_id_index=3953, rating=4.987987041473389), Row(recipe_id_index=5191, rating=4.987987041473389), Row(recipe_id_index=4048, rating=4.987987041473389), Row(recipe_id_index=556, rating=4.987163543701172)]"
1022,"[Row(recipe_id_index=9962, rating=10.927936553955078), Row(recipe_id_index=9783, rating=7.688648700714111), Row(recipe_id_index=3221, rating=7.060715198516846), Row(recipe_id_index=2952, rating=6.808150768280029), Row(recipe_id_index=1641, rating=6.496450424194336), Row(recipe_id_index=7600, rating=6.074878692626953), Row(recipe_id_index=8261, rating=6.07124662399292), Row(recipe_id_index=6833, rating=6.07124662399292), Row(recipe_id_index=4173, rating=6.017185211181641), Row(recipe_id_index=6318, rating=5.819774627685547)]"
23,"[Row(recipe_id_index=10122, rating=6.077569007873535), Row(recipe_id_index=9168, rating=5.787438869476318), Row(recipe_id_index=7575, rating=5.725784778594971), Row(recipe_id_index=5930, rating=5.494484901428223), Row(recipe_id_index=5164, rating=5.313263893127441), Row(recipe_id_index=2695, rating=5.261009216308594), Row(recipe_id_index=3042, rating=5.251848220825195), Row(recipe_id_index=3121, rating=5.233612060546875), Row(recipe_id_index=2063, rating=5.230810642242432), Row(recipe_id_index=2248, rating=5.230810642242432)]"
1254,"[Row(recipe_id_index=9168, rating=6.938470363616943), Row(recipe_id_index=5164, rating=6.128778457641602), Row(recipe_id_index=5930, rating=5.985366344451904), Row(recipe_id_index=3534, rating=5.915501594543457), Row(recipe_id_index=6479, rating=5.771622180938721), Row(recipe_id_index=1352, rating=5.767880916595459), Row(recipe_id_index=4814, rating=5.747102737426758), Row(recipe_id_index=4805, rating=5.730411052703857), Row(recipe_id_index=6880, rating=5.713627815246582), Row(recipe_id_index=6052, rating=5.713627815246582)]"
1015,"[Row(recipe_id_index=9962, rating=10.928056716918945), Row(recipe_id_index=9783, rating=7.68873405456543), Row(recipe_id_index=3221, rating=7.060799598693848), Row(recipe_id_index=2952, rating=6.8082051277160645), Row(recipe_id_index=1641, rating=6.49652099609375), Row(recipe_id_index=7600, rating=6.074944496154785), Row(recipe_id_index=8261, rating=6.071311950683594), Row(recipe_id_index=6833, rating=6.071311950683594), Row(recipe_id_index=4173, rating=6.017247676849365), Row(recipe_id_index=6318, rating=5.8199262619018555)]"
1315,"[Row(recipe_id_index=9168, rating=6.009170055389404), Row(recipe_id_index=5930, rating=5.511052131652832), Row(recipe_id_index=6332, rating=5.383758544921875), Row(recipe_id_index=4814, rating=5.193285942077637), Row(recipe_id_index=3752, rating=5.169173717498779), Row(recipe_id_index=5164, rating=5.103165626525879), Row(recipe_id_index=6052, rating=5.069491863250732), Row(recipe_id_index=6880, rating=5.069491863250732), Row(recipe_id_index=1779, rating=4.973458290100098), Row(recipe_id_index=4236, rating=4.963405132293701)]"
39,"[Row(recipe_id_index=9168, rating=7.373034954071045), Row(recipe_id_index=5930, rating=7.056219100952148), Row(recipe_id_index=3752, rating=6.626859664916992), Row(recipe_id_index=2248, rating=6.1346964836120605), Row(recipe_id_index=2063, rating=6.1346964836120605), Row(recipe_id_index=10122, rating=6.108427047729492), Row(recipe_id_index=5164, rating=6.0915045738220215), Row(recipe_id_index=1178, rating=6.0007643699646), Row(recipe_id_index=4814, rating=5.985021591186523), Row(recipe_id_index=5102, rating=5.951539993286133)]"
679,"[Row(recipe_id_index=8826, rating=6.33695650100708), Row(recipe_id_index=2248, rating=6.202790260314941), Row(recipe_id_index=2063, rating=6.202790260314941), Row(recipe_id_index=9168, rating=6.160638809204102), Row(recipe_id_index=845, rating=6.079039573669434), Row(recipe_id_index=5164, rating=6.0645036697387695), Row(recipe_id_index=1733, rating=5.991613864898682), Row(recipe_id_index=4403, rating=5.921700954437256), Row(recipe_id_index=2512, rating=5.850841045379639), Row(recipe_id_index=2531, rating=5.840640068054199)]"
719,"[Row(recipe_id_index=2442, rating=4.945460319519043), Row(recipe_id_index=9530, rating=4.902795314788818), Row(recipe_id_index=6138, rating=4.902795314788818), Row(recipe_id_index=6466, rating=4.902795314788818), Row(recipe_id_index=1997, rating=4.865261077880859), Row(recipe_id_index=1925, rating=4.865261077880859), Row(recipe_id_index=4308, rating=4.815699577331543), Row(recipe_id_index=1507, rating=4.794134140014648), Row(recipe_id_index=364, rating=4.776915550231934), Row(recipe_id_index=4344, rating=4.765275001525879)]"
1169,"[Row(recipe_id_index=7839, rating=4.872824668884277), Row(recipe_id_index=4738, rating=4.808819770812988), Row(recipe_id_index=4125, rating=4.741037845611572), Row(recipe_id_index=750, rating=4.424121856689453), Row(recipe_id_index=822, rating=4.424121856689453), Row(recipe_id_index=9168, rating=3.8642067909240723), Row(recipe_id_index=6643, rating=3.8316991329193115), Row(recipe_id_index=7494, rating=3.8316991329193115), Row(recipe_id_index=7372, rating=3.8316991329193115), Row(recipe_id_index=7383, rating=3.8316991329193115)]"
380,"[Row(recipe_id_index=9168, rating=6.991039752960205), Row(recipe_id_index=5930, rating=6.248749732971191), Row(recipe_id_index=3752, rating=5.892416000366211), Row(recipe_id_index=7575, rating=5.462320327758789), Row(recipe_id_index=2803, rating=5.377132415771484), Row(recipe_id_index=5164, rating=5.327711582183838), Row(recipe_id_index=3399, rating=5.280667304992676), Row(recipe_id_index=2106, rating=5.2779717445373535), Row(recipe_id_index=4814, rating=5.230711936950684), Row(recipe_id_index=3494, rating=5.205920219421387)]"
520,"[Row(recipe_id_index=9168, rating=7.059070587158203), Row(recipe_id_index=5930, rating=6.406394004821777), Row(recipe_id_index=5164, rating=6.149112701416016), Row(recipe_id_index=6479, rating=6.13627290725708), Row(recipe_id_index=4805, rating=6.011631011962891), Row(recipe_id_index=3752, rating=5.995061874389648), Row(recipe_id_index=2063, rating=5.9919538497924805), Row(recipe_id_index=2248, rating=5.9919538497924805), Row(recipe_id_index=1352, rating=5.940841197967529), Row(recipe_id_index=4814, rating=5.922341346740723)]"
791,"[Row(recipe_id_index=4416, rating=5.435407638549805), Row(recipe_id_index=5118, rating=5.358804702758789), Row(recipe_id_index=4763, rating=5.358804702758789), Row(recipe_id_index=9168, rating=5.304033279418945), Row(recipe_id_index=4703, rating=5.256687641143799), Row(recipe_id_index=1833, rating=5.234793663024902), Row(recipe_id_index=5164, rating=5.220559120178223), Row(recipe_id_index=4346, rating=5.193752765655518), Row(recipe_id_index=8110, rating=5.189093112945557), Row(recipe_id_index=10359, rating=5.189093112945557)]"
1041,"[Row(recipe_id_index=6301, rating=4.917640209197998), Row(recipe_id_index=9925, rating=4.917640209197998), Row(recipe_id_index=7859, rating=4.917640209197998), Row(recipe_id_index=1389, rating=4.860663414001465), Row(recipe_id_index=1984, rating=4.853306770324707), Row(recipe_id_index=2299, rating=4.847748756408691), Row(recipe_id_index=2104, rating=4.847748756408691), Row(recipe_id_index=2017, rating=4.847748756408691), Row(recipe_id_index=2108, rating=4.843914985656738), Row(recipe_id_index=1999, rating=4.843914985656738)]"
1111,"[Row(recipe_id_index=6332, rating=5.491985321044922), Row(recipe_id_index=3656, rating=5.4287519454956055), Row(recipe_id_index=5930, rating=5.283647060394287), Row(recipe_id_index=5653, rating=5.221355438232422), Row(recipe_id_index=2679, rating=5.166924476623535), Row(recipe_id_index=2857, rating=5.114623069763184), Row(recipe_id_index=1575, rating=5.098344802856445), Row(recipe_id_index=8015, rating=5.061676979064941), Row(recipe_id_index=2160, rating=5.049926280975342), Row(recipe_id_index=1892, rating=5.037334442138672)]"
672,"[Row(recipe_id_index=6914, rating=4.858988285064697), Row(recipe_id_index=8927, rating=4.858988285064697), Row(recipe_id_index=7864, rating=4.858988285064697), Row(recipe_id_index=4403, rating=4.793142318725586), Row(recipe_id_index=10122, rating=4.540884017944336), Row(recipe_id_index=1314, rating=4.267919063568115), Row(recipe_id_index=1293, rating=4.267919063568115), Row(recipe_id_index=5736, rating=4.027875900268555), Row(recipe_id_index=9168, rating=3.9804630279541016), Row(recipe_id_index=3121, rating=3.9015982151031494)]"
1462,"[Row(recipe_id_index=9962, rating=5.837255477905273), Row(recipe_id_index=4950, rating=5.659711837768555), Row(recipe_id_index=4604, rating=5.4798903465271), Row(recipe_id_index=4710, rating=5.377364635467529), Row(recipe_id_index=1767, rating=4.925930500030518), Row(recipe_id_index=6573, rating=4.881231307983398), Row(recipe_id_index=4713, rating=4.875906944274902), Row(recipe_id_index=2716, rating=4.836108207702637), Row(recipe_id_index=9168, rating=4.822242736816406), Row(recipe_id_index=3042, rating=4.790876388549805)]"
1075,"[Row(recipe_id_index=6332, rating=6.73976993560791), Row(recipe_id_index=10122, rating=6.620348930358887), Row(recipe_id_index=9168, rating=5.97750997543335), Row(recipe_id_index=5164, rating=5.9348320960998535), Row(recipe_id_index=2679, rating=5.888942718505859), Row(recipe_id_index=4703, rating=5.8660783767700195), Row(recipe_id_index=8015, rating=5.862508773803711), Row(recipe_id_index=1892, rating=5.8213582038879395), Row(recipe_id_index=1733, rating=5.818756580352783), Row(recipe_id_index=2395, rating=5.779341697692871)]"
176,"[Row(recipe_id_index=9168, rating=5.909178256988525), Row(recipe_id_index=2248, rating=5.543123722076416), Row(recipe_id_index=2063, rating=5.543123722076416), Row(recipe_id_index=10122, rating=5.489372253417969), Row(recipe_id_index=3042, rating=5.3848981857299805), Row(recipe_id_index=6332, rating=5.359716415405273), Row(recipe_id_index=1715, rating=5.290958404541016), Row(recipe_id_index=7575, rating=5.289580821990967), Row(recipe_id_index=8015, rating=5.27689790725708), Row(recipe_id_index=2679, rating=5.257692337036133)]"
736,"[Row(recipe_id_index=1507, rating=5.066750526428223), Row(recipe_id_index=4104, rating=4.8923420906066895), Row(recipe_id_index=4184, rating=4.8923420906066895), Row(recipe_id_index=4247, rating=4.8923420906066895), Row(recipe_id_index=4858, rating=4.8923420906066895), Row(recipe_id_index=5247, rating=4.889892578125), Row(recipe_id_index=2750, rating=4.8530402183532715), Row(recipe_id_index=2800, rating=4.8530402183532715), Row(recipe_id_index=2610, rating=4.8530402183532715), Row(recipe_id_index=3054, rating=4.8530402183532715)]"
1076,"[Row(recipe_id_index=6332, rating=5.636423110961914), Row(recipe_id_index=5164, rating=5.157013893127441), Row(recipe_id_index=2063, rating=5.034275054931641), Row(recipe_id_index=2248, rating=5.034275054931641), Row(recipe_id_index=1892, rating=4.904609203338623), Row(recipe_id_index=7816, rating=4.900190830230713), Row(recipe_id_index=5846, rating=4.900190830230713), Row(recipe_id_index=9229, rating=4.900190830230713), Row(recipe_id_index=9532, rating=4.900190830230713), Row(recipe_id_index=8015, rating=4.8681960105896)]"
1116,"[Row(recipe_id_index=6332, rating=8.312689781188965), Row(recipe_id_index=10122, rating=6.7544097900390625), Row(recipe_id_index=5930, rating=6.2094526290893555), Row(recipe_id_index=2063, rating=5.865966796875), Row(recipe_id_index=2248, rating=5.865966796875), Row(recipe_id_index=3121, rating=5.848516464233398), Row(recipe_id_index=3752, rating=5.819543361663818), Row(recipe_id_index=9168, rating=5.542751789093018), Row(recipe_id_index=3074, rating=5.518172740936279), Row(recipe_id_index=3027, rating=5.466723918914795)]"
1287,"[Row(recipe_id_index=9168, rating=6.402650356292725), Row(recipe_id_index=5930, rating=6.057111740112305), Row(recipe_id_index=3752, rating=5.676098823547363), Row(recipe_id_index=7575, rating=5.655040740966797), Row(recipe_id_index=5164, rating=5.421197414398193), Row(recipe_id_index=10122, rating=5.419620037078857), Row(recipe_id_index=3042, rating=5.335322380065918), Row(recipe_id_index=4814, rating=5.280370235443115), Row(recipe_id_index=2695, rating=5.196003437042236), Row(recipe_id_index=6880, rating=5.171199798583984)]"
49,"[Row(recipe_id_index=9168, rating=6.757299423217773), Row(recipe_id_index=5930, rating=6.232438087463379), Row(recipe_id_index=5164, rating=6.142938613891602), Row(recipe_id_index=2248, rating=6.0442304611206055), Row(recipe_id_index=2063, rating=6.0442304611206055), Row(recipe_id_index=3752, rating=5.8461761474609375), Row(recipe_id_index=845, rating=5.84433650970459), Row(recipe_id_index=5102, rating=5.83234977722168), Row(recipe_id_index=4814, rating=5.76796817779541), Row(recipe_id_index=6052, rating=5.74505615234375)]"
629,"[Row(recipe_id_index=9168, rating=7.5934062004089355), Row(recipe_id_index=5930, rating=7.054785251617432), Row(recipe_id_index=3752, rating=6.667336940765381), Row(recipe_id_index=10122, rating=6.352531909942627), Row(recipe_id_index=5164, rating=6.144624710083008), Row(recipe_id_index=7575, rating=6.026532173156738), Row(recipe_id_index=2063, rating=5.963538646697998), Row(recipe_id_index=2248, rating=5.963538646697998), Row(recipe_id_index=2766, rating=5.9217400550842285), Row(recipe_id_index=4814, rating=5.865699291229248)]"
1431,"[Row(recipe_id_index=496, rating=3.9286532402038574), Row(recipe_id_index=489, rating=3.925541400909424), Row(recipe_id_index=446, rating=3.92460560798645), Row(recipe_id_index=450, rating=3.9245963096618652), Row(recipe_id_index=426, rating=3.924588441848755), Row(recipe_id_index=475, rating=3.9225025177001953), Row(recipe_id_index=461, rating=3.922501564025879), Row(recipe_id_index=466, rating=3.922501564025879), Row(recipe_id_index=473, rating=3.922501564025879), Row(recipe_id_index=470, rating=3.922501564025879)]"
162,"[Row(recipe_id_index=10122, rating=4.626055717468262), Row(recipe_id_index=3121, rating=4.017838954925537), Row(recipe_id_index=6332, rating=3.8417060375213623), Row(recipe_id_index=7575, rating=2.7832913398742676), Row(recipe_id_index=2695, rating=2.5716755390167236), Row(recipe_id_index=1835, rating=2.4504549503326416), Row(recipe_id_index=2395, rating=2.3720815181732178), Row(recipe_id_index=927, rating=2.357578992843628), Row(recipe_id_index=3074, rating=2.3458499908447266), Row(recipe_id_index=6730, rating=2.309278964996338)]"
1432,"[Row(recipe_id_index=9168, rating=4.750936985015869), Row(recipe_id_index=5930, rating=4.263606071472168), Row(recipe_id_index=3752, rating=4.023213863372803), Row(recipe_id_index=2248, rating=3.5541203022003174), Row(recipe_id_index=2063, rating=3.5541203022003174), Row(recipe_id_index=4814, rating=3.4471755027770996), Row(recipe_id_index=8060, rating=3.429290294647217), Row(recipe_id_index=7270, rating=3.3822085857391357), Row(recipe_id_index=9376, rating=3.3822085857391357), Row(recipe_id_index=7283, rating=3.3822085857391357)]"
514,"[Row(recipe_id_index=9168, rating=6.4639892578125), Row(recipe_id_index=5930, rating=5.9695281982421875), Row(recipe_id_index=7575, rating=5.954736709594727), Row(recipe_id_index=10122, rating=5.890368938446045), Row(recipe_id_index=5164, rating=5.888454437255859), Row(recipe_id_index=3752, rating=5.583225727081299), Row(recipe_id_index=5102, rating=5.569034576416016), Row(recipe_id_index=2063, rating=5.562991142272949), Row(recipe_id_index=2248, rating=5.562991142272949), Row(recipe_id_index=2679, rating=5.521355628967285)]"
1494,"[Row(recipe_id_index=9168, rating=5.343794345855713), Row(recipe_id_index=4824, rating=5.3122758865356445), Row(recipe_id_index=4722, rating=5.303631782531738), Row(recipe_id_index=5164, rating=5.155212879180908), Row(recipe_id_index=973, rating=5.096497535705566), Row(recipe_id_index=2650, rating=4.97235107421875), Row(recipe_id_index=5511, rating=4.953965187072754), Row(recipe_id_index=2255, rating=4.924706935882568), Row(recipe_id_index=7575, rating=4.915191173553467), Row(recipe_id_index=1536, rating=4.9134602546691895)]"
7,"[Row(recipe_id_index=3621, rating=5.395932674407959), Row(recipe_id_index=9168, rating=5.227631092071533), Row(recipe_id_index=1564, rating=5.196019172668457), Row(recipe_id_index=1653, rating=5.196019172668457), Row(recipe_id_index=1895, rating=5.16816520690918), Row(recipe_id_index=2679, rating=5.145656585693359), Row(recipe_id_index=1596, rating=5.024702548980713), Row(recipe_id_index=1042, rating=5.011065483093262), Row(recipe_id_index=863, rating=5.009432315826416), Row(recipe_id_index=2861, rating=5.0027971267700195)]"
637,"[Row(recipe_id_index=5930, rating=5.929009914398193), Row(recipe_id_index=9168, rating=5.845695495605469), Row(recipe_id_index=3752, rating=5.5773234367370605), Row(recipe_id_index=10122, rating=5.550168037414551), Row(recipe_id_index=7575, rating=5.406905651092529), Row(recipe_id_index=5164, rating=5.263330936431885), Row(recipe_id_index=3467, rating=5.239165782928467), Row(recipe_id_index=1733, rating=5.1615519523620605), Row(recipe_id_index=6642, rating=5.1596856117248535), Row(recipe_id_index=9674, rating=5.1596856117248535)]"
877,"[Row(recipe_id_index=9168, rating=6.539217472076416), Row(recipe_id_index=5164, rating=5.833137035369873), Row(recipe_id_index=3464, rating=5.590313911437988), Row(recipe_id_index=3323, rating=5.580106735229492), Row(recipe_id_index=7575, rating=5.554962158203125), Row(recipe_id_index=4814, rating=5.4905548095703125), Row(recipe_id_index=2806, rating=5.460928440093994), Row(recipe_id_index=4403, rating=5.460201263427734), Row(recipe_id_index=6730, rating=5.459156513214111), Row(recipe_id_index=9674, rating=5.459156513214111)]"
549,"[Row(recipe_id_index=6332, rating=6.528662204742432), Row(recipe_id_index=5930, rating=6.266798496246338), Row(recipe_id_index=9168, rating=6.252470016479492), Row(recipe_id_index=5164, rating=5.96009635925293), Row(recipe_id_index=4703, rating=5.869027137756348), Row(recipe_id_index=3752, rating=5.858038902282715), Row(recipe_id_index=8015, rating=5.8027472496032715), Row(recipe_id_index=2679, rating=5.7916669845581055), Row(recipe_id_index=2198, rating=5.775747299194336), Row(recipe_id_index=1892, rating=5.766053199768066)]"
130,"[Row(recipe_id_index=9168, rating=6.4590606689453125), Row(recipe_id_index=5930, rating=6.0038604736328125), Row(recipe_id_index=3752, rating=5.6452484130859375), Row(recipe_id_index=2248, rating=5.460102081298828), Row(recipe_id_index=2063, rating=5.460102081298828), Row(recipe_id_index=5164, rating=5.222514629364014), Row(recipe_id_index=5102, rating=5.067212104797363), Row(recipe_id_index=3042, rating=5.0414509773254395), Row(recipe_id_index=2531, rating=5.021409511566162), Row(recipe_id_index=4814, rating=5.015063285827637)]"
244,"[Row(recipe_id_index=9168, rating=6.562372207641602), Row(recipe_id_index=4403, rating=6.198665142059326), Row(recipe_id_index=3564, rating=6.1025872230529785), Row(recipe_id_index=4824, rating=6.031035423278809), Row(recipe_id_index=6568, rating=5.989425182342529), Row(recipe_id_index=5930, rating=5.97467565536499), Row(recipe_id_index=4814, rating=5.964878559112549), Row(recipe_id_index=4722, rating=5.962182998657227), Row(recipe_id_index=1348, rating=5.954521656036377), Row(recipe_id_index=6332, rating=5.939652442932129)]"
